PHU_ID,OGF_ID.x,HRUID20181,Geography1,Age_Adjusted_Rate,Raw_Rate,POP_Risk,POP2019,cases_new,Date,ID,RR,LL,UL,G1,G2,G3,G4,G5,E1,E2,E3,B1,B2
2258,71877964,3558,Eastern Ontario Health Unit,698.1584,682.4241,208262,213064,1488,2020-12-31,20,698.4203335,663.339404,734.3110608,0,0,0,0,1,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,990.2688,970.6004,208832,213064,2110,2021-01-14,20,990.1059216,948.2550919,1032.761353,0,0,0,0,1,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,1169.8836,1149.4199,209337,213064,2493,2021-01-31,20,1169.816557,1124.291291,1216.160686,0,0,0,0,1,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,1230.7766,1210.4344,209542,213064,2622,2021-02-14,20,1230.345737,1183.649029,1277.86621,0,0,0,0,1,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,1283.5926,1261.5928,209412,213064,2735,2021-02-28,20,1283.400563,1235.699879,1331.929052,0,0,1,0,0,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,1363.8131,1341.381,209560,213064,2906,2021-03-14,20,1363.732683,1314.549994,1413.748409,0,0,1,0,0,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,1569.3443,1543.6676,209578,213064,3344,2021-03-31,20,1569.338466,1516.542703,1622.968315,0,0,1,0,0,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,1827.9132,1799.4593,209747,213064,3895,2021-04-14,20,1827.92836,1770.90941,1885.778894,0,0,0,0,1,0,1 ,0 ,1 ,0 
2258,71877964,3558,Eastern Ontario Health Unit,2041.1175,2008.7861,209689,213064,4349,2021-04-30,20,2041.034883,1980.755959,2102.143241,0,0,0,0,1,0,1 ,0 ,0,1
2258,71877964,3558,Eastern Ontario Health Unit,2138.9505,2102.6546,209449,213064,4557,2021-05-14,20,2138.658789,2076.944028,2201.201895,0,0,0,0,1,0,1 ,0 ,0,1
2258,71877964,3558,Eastern Ontario Health Unit,2193.4994,2154.2823,209255,213064,4674,2021-05-31,20,2193.585481,2131.07698,2256.921753,0,0,0,1,0,0,0 ,0 ,0,1
2258,71877964,3558,Eastern Ontario Health Unit,2201.0574,2161.3224,209218,213064,4690,2021-06-14,20,2201.112702,2138.495821,2264.557278,0,0,0,1,0,0,0 ,0 ,0,1
2258,71877964,3558,Eastern Ontario Health Unit,2207.5833,2167.4239,209188,213064,4704,2021-06-30,20,2207.670435,2144.960151,2271.208407,0,0,0,1,0,0,0 ,0 ,0,1
2233,71877970,3533,Grey Bruce Health Unit,7.9387,7.4983,163755,173372,14,2020-03-31,19,9.296280551,5.622095402,13.85920519,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,24.4509,25.379,179952,173372,42,2020-04-14,19,25.17518921,18.39334418,32.93675356,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,42.5696,44.99,183229,173372,74,2020-04-30,19,43.34208349,34.15349051,53.5212526,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,46.9599,49.0275,181005,173372,81,2020-05-14,19,47.5064965,37.85894487,58.14045695,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,50.1034,51.9115,179629,173372,87,2020-05-31,19,50.92747561,40.89333136,61.94685308,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,52.7837,54.2187,178085,173372,92,2020-06-14,19,53.94295362,43.60835157,65.26176931,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,59.1663,61.1402,179156,173372,103,2020-06-30,19,60.11668671,49.150951,72.07054734,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,60.1672,62.2938,179500,173372,104,2020-07-14,19,60.89040191,49.87159352,72.89612676,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,63.4214,65.1778,178173,173372,110,2020-07-31,19,64.2494483,52.90552278,76.58289168,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,67.0163,68.6385,177569,173372,116,2020-08-14,19,67.90395906,56.24230164,80.55480731,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,67.4207,69.2153,177987,173372,117,2020-08-31,19,68.46231077,56.73853965,81.1766079,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,68.7965,70.3689,177335,173372,119,2020-09-14,19,69.8615983,58.03071574,82.68154912,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,76.8623,77.8672,175639,173372,133,2020-09-30,19,77.92614458,65.39002138,91.44758303,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,85.0961,84.7888,172746,173372,148,2020-10-14,19,86.63669395,73.38043848,100.8743064,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,96.5088,95.1711,170969,173372,167,2020-10-31,19,97.66266754,83.54521154,112.7667974,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,118.0277,114.7821,168604,173372,205,2020-11-14,19,119.7242199,104.0272629,136.4147754,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,188.2217,183.9974,169481,173372,326,2020-11-30,19,189.3146691,169.4034503,210.21483,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,224.9312,219.1819,168941,173372,390,2020-12-14,19,226.4906728,204.6602407,249.3209458,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,273.5131,264.1718,167451,173372,474,2020-12-31,19,275.2449108,251.1029862,300.376417,0,0,0,0,1,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,349.31,334.5408,166042,173372,606,2021-01-14,19,351.6178348,324.252079,379.9678798,0,0,0,0,1,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,385.0007,368.5716,165974,173372,667,2021-01-31,19,386.8562564,358.116438,416.5861392,0,0,0,0,1,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,407.2772,388.7594,165489,173372,706,2021-02-14,19,409.4018925,379.8202447,439.9768962,0,0,0,0,1,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,417.3805,397.9881,165317,173372,724,2021-02-28,19,419.7808207,389.8172717,450.7392202,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,427.0567,407.7936,165552,173372,740,2021-03-14,19,428.9243677,398.6265005,460.2187118,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,486.4223,464.3195,165494,173372,843,2021-03-31,19,488.1751174,455.81622,521.5389265,0,0,1,0,0,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,608.8575,576.2176,164078,173372,1056,2021-04-14,19,610.9868924,574.717485,648.2632611,0,0,0,0,1,0,1 ,0 ,1 ,0 
2233,71877970,3533,Grey Bruce Health Unit,714.1225,674.8495,163837,173372,1238,2021-04-30,19,715.9206666,676.6068613,756.2355749,0,0,0,0,1,0,1 ,0 ,0,1
2233,71877970,3533,Grey Bruce Health Unit,763.0506,719.2626,163423,173372,1323,2021-05-14,19,765.0312662,724.370714,806.6904846,0,0,0,0,1,0,1 ,0 ,0,1
2233,71877970,3533,Grey Bruce Health Unit,796.3645,749.2559,163116,173372,1381,2021-05-31,19,798.4966103,756.9425219,841.0479294,0,0,0,1,0,0,0 ,0 ,0,1
2233,71877970,3533,Grey Bruce Health Unit,828.4955,776.9421,162584,173372,1436,2021-06-14,19,830.1424171,787.759984,873.5205899,0,0,0,1,0,0,0 ,0 ,0,1
2233,71877970,3533,Grey Bruce Health Unit,933.9587,873.2667,162106,173372,1619,2021-06-30,19,935.5668239,890.5392192,981.5856129,0,0,0,1,0,0,0 ,0 ,0,1
2234,71877945,3534,Haldimand-Norfolk Health Unit,25.0219,26.0185,123891,119146,30,2020-03-31,25,23.96235977,16.40995346,32.95586527,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,127.4038,130.0925,121660,119146,152,2020-04-14,25,125.8405548,106.557317,146.5631376,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,156.516,159.4682,121393,119146,186,2020-04-30,25,155.3557863,133.7953889,178.363072,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,163.0139,166.1827,121462,119146,194,2020-05-14,25,162.1322421,140.0991702,185.6139613,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,252.4519,247.5954,116854,119146,301,2020-05-31,25,251.7787438,224.0664895,280.9254699,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,364.8578,349.9908,114291,119146,435,2020-06-14,25,363.5974835,330.1279442,398.5196507,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,379.7385,363.4197,114026,119146,452,2020-06-30,25,378.2193826,344.0588433,413.8290758,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,380.7199,364.259,113995,119146,454,2020-07-14,25,379.4703646,345.2613864,415.1284765,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,393.6586,376.8486,114058,119146,469,2020-07-31,25,392.1854702,357.3959136,428.4208727,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,403.0387,385.2416,113885,119146,480,2020-08-14,25,401.1003489,365.9247899,437.7201475,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,412.0874,393.6347,113811,119146,491,2020-08-31,25,410.6480443,375.0388084,447.6995577,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,417.213,398.6705,113851,119146,497,2020-09-14,25,415.2649564,379.4667836,452.504734,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,421.1618,402.8671,113970,119146,502,2020-09-30,25,419.657439,383.6700516,457.085393,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,431.4336,412.0994,113807,119146,514,2020-10-14,25,429.9373595,393.5081313,467.8048076,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,466.9799,444.8324,113495,119146,556,2020-10-31,25,465.4877018,427.549252,504.8579372,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,505.6521,480.9226,113319,119146,602,2020-11-14,25,504.4826026,464.9584874,545.4410017,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,561.6995,537.9954,114118,119146,669,2020-11-30,25,561.050315,519.3274307,604.2158163,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,633.754,607.6578,114240,119146,755,2020-12-14,25,633.5973786,589.2135312,679.4337602,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,811.1363,777.1977,114161,119146,966,2020-12-31,25,811.1863533,760.854306,862.9879426,0,0,0,0,1,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1001.2671,964.3631,114755,119146,1193,2021-01-14,25,1002.081286,946.03248,1059.588293,0,0,0,0,1,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1122.7858,1079.348,114537,119146,1338,2021-01-31,25,1123.923191,1064.498499,1184.800196,0,0,0,0,1,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1163.3969,1117.9561,114492,119146,1386,2021-02-14,25,1164.314413,1103.815344,1226.263967,0,0,0,0,1,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1215.9371,1168.3145,114480,119146,1449,2021-02-28,25,1217.231501,1155.348454,1280.56283,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1287.896,1236.2983,114373,119146,1534,2021-03-14,25,1288.542793,1224.839657,1353.691485,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1419.7258,1362.1943,114318,119146,1692,2021-03-31,25,1421.125773,1354.177773,1489.5126,0,0,1,0,0,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,1669.7374,1601.3966,114269,119146,1989,2021-04-14,25,1670.379083,1597.732234,1744.455601,0,0,0,0,1,0,1 ,0 ,1 ,0 
2234,71877945,3534,Haldimand-Norfolk Health Unit,2004.0802,1920.333,114167,119146,2388,2021-04-30,25,2005.189287,1925.524027,2086.311854,0,0,0,0,1,0,1 ,0 ,0,1
2234,71877945,3534,Haldimand-Norfolk Health Unit,2192.1396,2099.9446,114135,119146,2612,2021-05-14,25,2193.192672,2109.847235,2278.010307,0,0,0,0,1,0,1 ,0 ,0,1
2234,71877945,3534,Haldimand-Norfolk Health Unit,2288.7506,2191.429,114080,119146,2727,2021-05-31,25,2289.739565,2204.564563,2376.394255,0,0,0,1,0,0,0 ,0 ,0,1
2234,71877945,3534,Haldimand-Norfolk Health Unit,2323.163,2225.0013,114112,119146,2768,2021-06-14,25,2324.151405,2238.331885,2411.453237,0,0,0,1,0,0,0 ,0 ,0,1
2234,71877945,3534,Haldimand-Norfolk Health Unit,2338.7103,2239.2695,114080,119146,2786,2021-06-30,25,2339.284531,2253.185568,2426.866713,0,0,0,1,0,0,0 ,0 ,0,1
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",30.0785,33.6874,212777,189982,57,2020-03-31,13,28.75044742,21.81638766,36.60633452,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",57.522,70.0066,231216,189982,109,2020-04-14,13,57.09268451,46.92048167,68.16972092,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",66.7646,78.9548,224670,189982,127,2020-04-30,13,66.96851744,55.86898486,78.97430239,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",74.1345,85.7976,219871,189982,141,2020-05-14,13,74.36805532,62.6428088,86.99231087,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",82.7926,94.2195,216203,189982,157,2020-05-31,13,82.80398161,70.38343683,96.12580243,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",85.9786,97.904,216333,189982,163,2020-06-14,13,85.95398451,73.30179422,99.50924624,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",94.7421,105.7995,212155,189982,180,2020-06-30,13,94.84669596,81.51322009,109.0864597,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",97.8124,108.9577,211630,189982,186,2020-07-14,13,97.94924624,84.41061466,112.3953176,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",101.95,113.1686,210888,189982,194,2020-07-31,13,101.9993598,88.17740503,116.7295681,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",104.5356,115.8004,210455,189982,199,2020-08-14,13,104.5503371,90.5704905,119.4389173,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",107.8102,119.485,210555,189982,205,2020-08-31,13,107.7380609,93.52773907,122.8578399,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",112.8493,123.6959,208242,189982,214,2020-09-14,13,112.4721087,97.95938262,127.8920501,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",117.7749,128.4332,207175,189982,224,2020-09-30,13,117.8694937,102.9982033,133.6457234,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",119.6446,130.5387,207281,189982,227,2020-10-14,13,119.6800261,104.696592,135.5668571,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",125.5199,135.8023,205545,189982,238,2020-10-31,13,125.7688138,110.3930662,142.0453194,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",131.9514,143.6978,206894,189982,251,2020-11-14,13,132.8641524,117.0463649,149.579762,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",159.2623,168.437,200926,189982,303,2020-11-30,13,160.3869345,142.9437855,178.7269632,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",212.9055,220.5472,196801,189982,404,2020-12-14,13,213.6354725,193.411456,234.7683827,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",283.9382,283.7111,189830,189982,539,2020-12-31,13,284.6602143,261.2086262,309.0080475,0,0,0,0,1,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",368.6655,365.8241,188518,189982,700,2021-01-14,13,369.3730422,342.581048,397.0706646,0,0,0,0,1,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",462.089,458.9909,188708,189982,878,2021-01-31,13,462.7441974,432.6817922,493.7257993,0,0,0,0,1,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",522.693,515.312,187299,189982,993,2021-02-14,13,523.1205374,491.1178704,556.0432888,0,0,0,0,1,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",555.4931,543.7357,185961,189982,1055,2021-02-28,13,555.8128962,522.8012755,589.7428285,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",588.8688,572.6858,184761,189982,1119,2021-03-14,13,589.5599107,555.5347062,624.5017371,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",633.1062,612.6896,183855,189982,1203,2021-03-31,13,633.9027982,598.5936864,670.1261539,0,0,1,0,0,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",793.0116,750.5974,179821,189982,1507,2021-04-14,13,793.9288401,754.3440416,834.4204895,0,0,0,0,1,0,1 ,0 ,1 ,0 
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",926.6067,869.5561,178285,189982,1760,2021-04-30,13,927.1154709,884.29409,970.8368047,0,0,0,0,1,0,1 ,0 ,0,1
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",1015.8731,947.4582,177187,189982,1930,2021-05-14,13,1016.643202,971.7784209,1062.402825,0,0,0,0,1,0,1 ,0 ,0,1
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",1191.8445,1089.5769,173680,189982,2264,2021-05-31,13,1192.237779,1143.611212,1241.773323,0,0,0,1,0,0,0 ,0 ,0,1
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",1229.2847,1121.6852,173353,189982,2335,2021-06-14,13,1229.582335,1180.190967,1279.885555,0,0,0,1,0,0,0 ,0 ,0,1
2235,71877993,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",1246.785,1136.9498,173246,189982,2369,2021-06-30,13,1247.4849,1197.733154,1298.149866,0,0,0,1,0,0,0 ,0 ,0,1
2236,71877935,3536,Halton Regional Health Unit,16.8816,16.2653,574590,596363,101,2020-03-31,29,16.95882586,13.85703598,20.34588439,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,59.8491,57.3476,571437,596363,357,2020-04-14,29,59.8246195,53.77967852,66.1592366,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,79.4638,76.6312,575105,596363,474,2020-04-30,29,79.52693363,72.52292864,86.81932015,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,94.8096,91.2196,573782,596363,565,2020-05-14,29,94.7943499,87.13218747,102.7422921,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,109.6566,105.6404,574521,596363,654,2020-05-31,29,109.7383661,101.4794543,118.2851123,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,121.1612,116.8751,575267,596363,723,2020-06-14,29,121.3396185,112.6484116,130.3204025,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,130.393,125.5946,574417,596363,778,2020-06-30,29,130.5609658,121.5382124,139.8745786,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,139.1626,134.1465,574867,596363,830,2020-07-14,29,139.3102946,129.9877971,148.9248233,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,143.5658,138.3386,574649,596363,856,2020-07-31,29,143.7159502,134.2445203,153.4800002,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,148.1647,142.6983,574361,596363,884,2020-08-14,29,148.441659,138.8158779,158.3606388,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,155.2604,149.5733,574519,596363,926,2020-08-31,29,155.4750016,145.6191249,165.6250363,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,166.9119,160.8081,574555,596363,995,2020-09-14,29,167.0690002,156.8474426,177.5840226,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,204.7065,198.7045,578878,596363,1221,2020-09-30,29,204.9409825,193.599552,216.5737658,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,274.5344,268.293,582805,596363,1637,2020-10-14,29,274.6572447,261.5004882,288.1021223,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,355.457,348.6132,584881,596363,2120,2020-10-31,29,355.6339759,340.6417293,370.9138268,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,474.6751,467.3328,587138,596363,2831,2020-11-14,29,474.8456346,457.5021401,492.4860567,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,608.8292,598.9641,586700,596363,3631,2020-11-30,29,609.0166949,589.3524916,628.978445,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,753.4392,740.824,586378,596363,4493,2020-12-14,29,753.5905806,731.6966351,775.7805773,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,996.5427,979.6047,586227,596363,5943,2020-12-31,29,996.7460093,971.5404787,1022.245067,0,0,0,0,1,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,1215.0061,1196.0836,587075,596363,7246,2021-01-14,29,1215.27042,1187.421948,1243.410218,0,0,0,0,1,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,1390.5931,1367.9588,586656,596363,8293,2021-01-31,29,1390.840513,1361.036486,1420.934251,0,0,0,0,1,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,1494.2822,1469.4071,586435,596363,8911,2021-02-14,29,1494.466512,1463.566387,1525.655354,0,0,0,0,1,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,1571.523,1545.7029,586565,596363,9372,2021-02-28,29,1571.765844,1540.072506,1603.747297,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,1662.3238,1637.5932,587491,596363,9913,2021-03-14,29,1662.468112,1629.86826,1695.355174,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,1816.2381,1792.5324,588579,596363,10831,2021-03-31,29,1816.395185,1782.31245,1850.763866,0,0,1,0,0,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,2118.2701,2096.0388,590104,596363,12633,2021-04-14,29,2118.559673,2081.739378,2155.66351,0,0,0,0,1,0,1 ,0 ,1 ,0 
2236,71877935,3536,Halton Regional Health Unit,2489.0248,2465.9478,590834,596363,14844,2021-04-30,29,2489.305182,2449.380744,2529.510353,0,0,0,0,1,0,1 ,0 ,0,1
2236,71877935,3536,Halton Regional Health Unit,2735.4213,2710.7651,590988,596363,16313,2021-05-14,29,2735.630301,2693.770363,2777.769261,0,0,0,0,1,0,1 ,0 ,0,1
2236,71877935,3536,Halton Regional Health Unit,2871.9571,2847.4268,591269,596363,17127,2021-05-31,29,2872.124027,2829.228949,2915.297148,0,0,0,1,0,0,0 ,0 ,0,1
2236,71877935,3536,Halton Regional Health Unit,2918.02,2893.5397,591360,596363,17402,2021-06-14,29,2918.231879,2874.992632,2961.748877,0,0,0,1,0,0,0 ,0 ,0,1
